datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,1.5h red light,NA,NA,25,NA,0,GA3,500,14,N,NA,N,NA,NA,N,per.germ,1.8,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",46 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,1.5h red light,NA,NA,25,NA,0,H20,NA,14,N,NA,N,NA,NA,N,per.germ,1.5,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",47 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,1.5h red light,NA,NA,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,36,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",48 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,dark,NA,NA,25,NA,0,GA3,500,14,N,NA,N,NA,NA,N,per.germ,0.8,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",49 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,dark,NA,NA,25,NA,0,H20,NA,14,N,NA,N,NA,NA,N,per.germ,1.8,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",50 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,dark,NA,NA,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,30,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",51 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,1.5h red light,NA,NA,25,NA,0,GA4,500,14,N,NA,N,NA,NA,N,T50,4.62,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",52 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,1.5h red light,NA,NA,25,NA,0,H21,NA,14,N,NA,N,NA,NA,N,T50,4.08,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",53 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,1.5h red light,NA,NA,25,NA,0,Ethephon,855.5,14,N,NA,N,NA,NA,N,T50,3.37,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",54 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,dark,NA,NA,25,NA,0,GA4,1211,14,N,NA,N,NA,NA,N,T50,7.5,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",55 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,dark,NA,NA,25,NA,0,H21,NA,14,N,NA,N,NA,NA,N,T50,7.17,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",56 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,dark,NA,NA,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,30,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",57 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,1.5h red light,NA,NA,25,NA,0,GA5,500,14,N,NA,N,NA,NA,N,AUGPC,14.4,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",58 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,1.5h red light,NA,NA,25,NA,0,H22,NA,14,N,NA,N,NA,NA,N,AUGPC,13.3,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",59 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,1.5h red light,NA,NA,25,NA,0,Ethephon,1566.5,14,N,NA,N,NA,NA,N,AUGPC,341.8,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",60 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,dark,NA,NA,25,NA,0,GA5,1922,14,N,NA,N,NA,NA,N,AUGPC,4.9,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",61 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,dark,NA,NA,25,NA,0,H22,NA,14,N,NA,N,NA,NA,N,AUGPC,9.1,NA,NA,4,100,14,end of cold strat,Table 6,
zlesak07,exp 7,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",62 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,dark,NA,NA,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,305.8,NA,NA,4,100,14,end of cold strat,Table 6,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,no storage,0,NA,NA,control,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,26.37,SE,3.67,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,cold sand,30,50 - 60,4,cold sand storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,58.68,SE,7.78,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,cold dry,30,NA,4,cold dry storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,54.44,SE,3.33,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,room temp sand,30,75,avg 17,room sand storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,22.36,SE,2.22,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,room temp dry,30,75,avg 18,room dry storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,25.76,SE,8.68,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,cold start,30,NA,5,cold strat,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,89.32,SE,3.33,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,cold sand,60,50 - 60,4,cold sand storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,57.78,SE,4.01,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,cold dry,60,NA,4,cold dry storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,54.45,SE,2.22,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,room temp sand,60,75,avg 17,room sand storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,43.76,SE,2.16,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,room temp dry,60,75,avg 18,room dry storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,41.44,SE,1.25,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,cold sand,90,50 - 60,4,cold sand storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,63.33,SE,6.94,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,cold dry,90,NA,4,cold dry storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,70.65,SE,2.63,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,room temp sand,90,75,avg 17,room sand storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,42.65,SE,3.33,4,500,30,unknown,Table 1,
li17,exp 1,JS,Distylium,chinense,NA,Y,N,"Wangusi Village, Guizhou Town, Zigui County, Yichang City, Hubei Province, China",31.0333 N,112.26667 E,173,Asia,NA,2012,2013,room temp dry,90,75,avg 18,room dry storage,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,N,per.germ,51.11,SE,2.94,4,500,30,unknown,Table 1,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,30/20,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,99.768,SE,2.32,4,30,15,unknown,Figure 4A,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,25/15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,97.322,SE,2.758,4,30,15,unknown,Figure 4A,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,20-Oct,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,97.322,SE,NA,4,30,15,unknown,Figure 4A,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,15-May,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.17,SE,4.334,4,30,15,unknown,Figure 4A,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,30,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.382,SE,4.334,4,30,15,unknown,Figure 4A,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,95.746,SE,3.546,4,30,15,unknown,Figure 4A,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,20,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,95.352,SE,4.728,4,30,15,unknown,Figure 4A,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,95.746,SE,4.334,4,30,15,unknown,Figure 4A,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,98.11,SE,3.547,4,30,15,unknown,Figure 4A,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.958,SE,4.728,4,30,15,unknown,Figure 4A,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,2.001,SE,0.584,4,30,0.991,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,11.757,SE,2.399,4,30,1.976,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,16.875,SE,1.439,4,30,2.999,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,29.35,SE,3.519,4,30,3.984,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,31.109,SE,3.359,4,30,5.006,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,59.259,SE,1.759,4,30,5.991,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,70.934,SE,4.798,4,30,6.976,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,76.532,SE,3.678,4,30,7.98,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,82.61,SE,1.599,4,30,8.983,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,87.408,SE,1.759,4,30,9.987,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,89.007,SE,1.599,4,30,11.01,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,91.726,SE,NA,4,30,11.976,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.285,SE,NA,4,30,12.999,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.445,SE,NA,4,30,13.983,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,5,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.445,SE,NA,4,30,15.006,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,59.107,SE,NA,4,30,0.988,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,64.057,SE,1.92,4,30,1.976,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,73.173,SE,2.559,4,30,2.999,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,85.329,SE,2.08,4,30,3.984,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,89.327,SE,NA,4,30,4.987,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.165,SE,NA,4,30,5.953,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.325,SE,NA,4,30,6.957,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.645,SE,NA,4,30,7.961,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.645,SE,NA,4,30,8.983,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.485,SE,NA,4,30,9.968,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.805,SE,NA,4,30,10.972,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.645,SE,NA,4,30,12.014,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.805,SE,NA,4,30,13.017,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.645,SE,NA,4,30,13.983,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,10,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.485,SE,NA,4,30,14.987,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,76.851,SE,NA,4,30,1.976,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,83.569,SE,NA,4,30,2.999,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,89.647,SE,NA,4,30,3.984,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.605,SE,NA,4,30,4.987,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,15,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,96.044,SE,NA,4,30,5.972,unknown,Figure 4B,
